date,tempC,tempF,humid,heatindex
20070526,20.2,68.3,52.2,20.16
20070527,22.6,72.7,52.1,22.6
20070528,21.2,70.2,53.5,21.24
20070529,18.7,65.6,73.1,18.66
20070530,19.4,66.8,66.3,19.35
20070531,22.1,71.7,52.3,22.06
20070601,20.4,68.8,59.2,20.42
20070602,23,73.5,53.5,23.03
20070603,23.8,74.9,52.4,23.83
20070604,22.8,73,59.4,22.76
20070605,19.9,67.8,72.1,19.89
20070606,20.1,68.3,72.8,20.15
20070607,19.2,66.5,79,19.17
20070608,19.6,67.3,74.3,19.63
20070609,20.3,68.5,52.4,20.28
20070610,23.3,73.9,51.2,23.3
20070611,24.2,75.6,49.9,24.23
20070612,24.4,76,48.9,24.44
20070613,23.8,74.8,52.1,23.79
20070614,23.5,74.3,56.1,23.51
20070615,23.1,73.6,33.3,23.08
20070616,25.4,77.7,24.1,25.39
20070617,25.5,77.8,25.1,25.45
20070618,26.5,79.7,37.5,26.48
20070619,26.4,79.4,49,26.35
20070620,24.3,75.7,64.6,24.3
20070621,21.4,70.5,86.4,21.39
20070622,24.9,76.8,64.8,24.9
20070623,25,77,64.5,25
20070624,21.2,70.2,77.3,21.23
20070625,21.4,70.6,85.6,21.43
20070626,25.3,77.5,65.9,25.29
20070627,25.7,78.2,65.4,25.68
20070628,24.8,76.6,85.8,24.76
20070629,22,71.5,86.8,21.96
20070630,24.2,75.5,72.7,24.15
20070701,20,68,92,20.02
20070702,20.4,68.7,90.4,20.38
20070703,23.5,74.2,79.2,23.47
20070704,22.6,72.7,83.4,22.62
20070705,22.5,72.5,82.7,22.5
20070706,26,78.7,66,25.95
20070707,26.4,79.6,66.3,26.43
20070708,25.8,78.5,71,25.83
20070709,26.3,79.4,60.5,26.35
20070710,22.4,72.4,68.3,22.43
20070711,19,66.2,87.8,19.02
20070712,23.3,73.9,74,23.26
20070713,25.6,78.1,64.7,25.58
20070714,24.1,75.4,54.7,24.13
20070715,24.5,76.1,55,24.5
20070716,20.4,68.7,88.5,20.38
20070717,22.3,72.1,79.7,22.3
20070718,25.6,78,67.5,25.55
20070719,24.3,75.8,88.3,24.35
20070720,25.9,78.7,79.1,25.95
20070721,23.9,75,73.5,23.88
20070722,24.6,76.2,65.3,24.58
20070723,25.3,77.5,61.1,25.3
20070724,23.6,74.5,82.7,23.63
20070725,24.5,76.1,83.5,24.48
20070726,26.5,79.6,72.3,26.47
20070727,27,80.5,75.5,29.25
20070728,25.1,77.2,84.2,25.13
20070729,24.7,76.4,82.3,24.67
20070730,26.2,79.2,71,26.24
20070731,26.3,79.3,70.7,26.28
20070801,27.1,80.8,76.2,29.66
20070802,27.7,81.8,79.7,31.3
20070803,27.6,81.7,74.8,30.48
20070804,24.7,76.4,85.9,24.69
20070805,24.7,76.5,80.3,24.73
20070806,25.7,78.3,74.5,25.73
20070807,23.8,74.8,86.8,23.76
20070808,25.1,77.3,85.9,25.14
20070809,25.9,78.7,84.5,25.92
20070810,27.8,82,76.6,31.12
20070811,28.6,83.5,68.7,31.64
20070812,26.4,79.6,75.3,26.44
20070813,27.6,81.6,75.8,30.49
20070814,26,78.7,86.4,25.95
20070815,26.3,79.3,79.5,26.29
20070816,27.1,80.8,81.3,30.12
20070817,27.6,81.7,73,30.32
20070818,26.9,80.5,73.9,29.09
20070819,27.3,81.1,72.8,29.56
20070820,27,80.7,74.6,29.32
20070821,27.4,81.3,78.6,30.49
20070822,27.7,81.9,68.6,29.97
20070823,26.8,80.3,64,28.13
20070824,27.1,80.8,65.4,28.64
20070825,28.3,83,70.7,31.37
20070826,28.1,82.5,71,30.91
20070827,27.1,80.7,79.3,29.79
20070828,26.7,80,71,28.38
20070829,23.6,74.4,67.9,23.58
20070830,23.1,73.6,57.4,23.1
20070831,23.6,74.5,58.9,23.62
20070901,20.6,69.1,81.8,20.64
20070902,20.6,69.1,76.8,20.6
20070903,22.4,72.4,72,22.45
20070904,22.5,72.5,72.6,22.48
20070905,21.4,70.4,70,21.36
20070906,18,64.3,84.5,17.97
20070907,21,69.8,70.6,21.01
20070908,21.7,71.1,64.1,21.71
20070909,21.9,71.3,62.6,21.85
20070910,23.5,74.3,73.8,23.51
20070911,24.1,75.4,71.9,24.1
20070912,24.1,75.4,69.8,24.09
20070913,24.1,75.4,70.1,24.1
20070914,22.2,72,75.1,22.24
20070915,20.3,68.6,87.3,20.34
20070916,21.1,70,79,21.1
20070917,23.1,73.5,64.5,23.08
20070918,20.3,68.5,80.9,20.3
20070919,22.6,72.7,86.2,22.63
20070920,25.3,77.5,75.9,25.26
20070921,22.4,72.3,77.9,22.41
20070922,20.4,68.7,70.9,20.38
20070923,21.7,71,62.5,21.69
20070924,22.3,72.2,69,22.34
20070925,22.1,71.8,73.3,22.13
20070926,21.9,71.4,72,21.9
20070927,21.3,70.3,83.9,21.28
20070928,17.5,63.5,65.6,17.48
20070929,17.7,63.9,68.2,17.71
20070930,18,64.3,77.8,17.96
20071001,18.2,64.8,75.5,18.25
20071002,19.3,66.7,71.7,19.3
20071003,18.4,65.2,79.9,18.44
20071004,20,68,79.6,20.01
20071005,20.9,69.5,58,20.85
20071006,21.3,70.3,52.3,21.3
20071007,20,68,68.4,20.01
20071008,13.7,56.6,58.8,13.68
20071009,14.6,58.2,52.5,14.56
20071010,15.5,60,65.8,15.55
20071011,16,60.9,57.6,16.05
20071012,16.5,61.6,46.8,16.47
20071013,14.9,58.8,54,14.88
20071014,15.6,60.1,50.7,15.64
20071015,14.8,58.7,58.6,14.84
20071016,14.5,58.1,63.6,14.51
20071017,13.6,56.4,62.9,13.57
20071018,14.2,57.5,58.6,14.16
20071019,11.2,52.1,61.1,11.18
20071020,6.3,43.4,44.8,6.34
20071021,10.2,50.3,61.4,10.15
20071022,14.2,57.6,73.4,14.23
20071023,15.7,60.3,76,15.7
20071024,15.9,60.6,68.6,15.88
20071025,15.6,60.2,73.3,15.65
20071026,16.1,60.9,70.3,16.08
20071027,15.2,59.4,53.8,15.21
20071028,13.8,56.8,72.4,13.77
20071029,9.5,49.1,63.1,9.5
20071030,10.2,50.4,55.5,10.21
20071031,11.1,51.9,58.4,11.07
20071101,9.1,48.4,40,9.1
20071102,9.1,48.3,49,9.07
20071103,11.7,53,43.3,11.68
20071104,9.6,49.2,41.6,9.58
20071105,9.3,48.7,46.9,9.3
20071106,10.7,51.2,46.6,10.65
20071107,12,53.6,54.1,11.98
20071108,12.7,54.8,51.5,12.65
20071109,12,53.6,62.7,12.02
20071110,9.7,49.5,62.4,9.73
20071111,8.2,46.7,61,8.19
20071112,8.3,47,60.1,8.31
20071113,9,48.2,67,8.99
20071114,10.8,51.4,72.9,10.75
20071115,8.8,47.8,62.9,8.78
20071116,4.9,40.8,56.2,4.91
20071117,5.1,41.3,62.5,5.15
20071118,-1.3,29.7,29.4,-1.28
20071119,-0.8,30.6,45.3,-0.75
20071120,0.7,33.3,50,0.75
20071121,1.4,34.5,57,1.41
20071122,2.8,37.1,43.7,2.84
20071123,6.6,43.9,74.8,6.62
20071124,7.2,44.9,72.7,7.18
20071125,5.9,42.7,73,5.94
20071126,5.5,41.9,71.5,5.51
20071127,1.7,35.1,44.3,1.73
20071128,4.1,39.4,44.4,4.09
20071129,6.5,43.6,52,6.45
20071130,1.8,35.3,46,1.82
20071201,4,39.2,55.2,3.98
20071202,4.6,40.4,58.2,4.65
20071203,1,33.7,50.5,0.95
20071204,-2.7,27.1,47.6,-2.71
20071205,-2.3,27.8,42.9,-2.33
20071206,0.7,33.2,58.7,0.65
20071207,1.7,35,77.9,1.68
20071208,0.5,32.9,58.4,0.52
20071209,0.7,33.3,60.7,0.71
20071210,1.8,35.2,63.3,1.77
20071211,5.1,41.3,76,5.14
20071212,4.2,39.5,68.5,4.18
20071213,1.2,34.2,62.3,1.2
20071214,-0.3,31.4,54.5,-0.34
20071215,1.4,34.5,71.8,1.4
20071216,-0.2,31.6,63.2,-0.21
20071217,2.4,36.3,57.8,2.4
20071218,0.7,33.2,53.7,0.67
20071219,0.9,33.6,59.5,0.91
20071220,3.3,37.9,70,3.3
20071221,2.6,36.7,66.9,2.6
20071222,5.3,41.5,43,5.27
20071223,3.5,38.2,61.4,3.46
20071224,2.7,36.8,59.3,2.66
20071225,4.8,40.6,59,4.8
20071226,7.8,46,54.1,7.8
20071227,6.4,43.6,69.3,6.42
20071228,5.2,41.4,83.8,5.21
20071229,-0.4,31.3,61.6,-0.38
20071230,-6.5,20.4,50.3,-6.47
20071231,-5.3,22.5,49.8,-5.26
20080101,-6.3,20.6,47.5,-6.34
20080102,-3.7,25.3,49.7,-3.72
20080103,0.9,33.6,51.5,0.87
20080104,-0.4,31.3,55.6,-0.38
20080105,1.5,34.7,60.5,1.5
20080106,3.8,38.8,73.3,3.77
20080107,3.2,37.8,80.9,3.21
20080108,1.8,35.2,65,1.76
20080109,1.3,34.3,45.8,1.27
20080110,-0.1,31.9,43.1,-0.06
20080111,0.4,32.6,67.8,0.35
20080112,1.4,34.6,66.5,1.44
20080113,-4.4,24.1,41.6,-4.39
20080114,-2.5,27.5,45.8,-2.51
20080115,-4.1,24.6,35.1,-4.09
20080116,-6.8,19.7,34.3,-6.82
20080117,-7.5,18.6,31.9,-7.45
20080118,-4.9,23.1,32.8,-4.92
20080119,-2.4,27.7,30.4,-2.4
20080120,1.8,35.3,40.7,1.83
20080121,1.5,34.7,66.3,1.53
20080122,0.8,33.4,82,0.75
20080123,-2,28.3,60.3,-2.05
20080124,-7.6,18.4,39.5,-7.56
20080125,-6.2,20.9,39.5,-6.18
20080126,-2.9,26.8,39.2,-2.9
20080127,-1.4,29.6,42.4,-1.36
20080128,-0.9,30.3,41.4,-0.93
20080129,-0.3,31.4,44.3,-0.34
20080130,-2,28.4,48.3,-2
20080131,-4.2,24.4,43.1,-4.2
20080201,-3.5,25.7,40.8,-3.51
20080202,-1.1,30,45.3,-1.13
20080203,-0.7,30.8,58.8,-0.67
20080204,-2.6,27.3,46.5,-2.6
20080205,-3.5,25.8,42.1,-3.46
20080206,-3,26.6,44.2,-3.03
20080207,-4,24.9,46.3,-3.95
20080208,-2.9,26.7,48.2,-2.94
20080209,-1.7,29,56.7,-1.67
20080210,-1.4,29.4,50,-1.43
20080211,-0.6,31,52.7,-0.58
20080212,-6.5,20.4,26.6,-6.46
20080213,-6.1,21,29.3,-6.1
20080214,-2.2,28,36.9,-2.21
20080215,-3.2,26.2,35,-3.22
20080216,-3.6,25.5,31.4,-3.62
20080217,-2.4,27.7,31.5,-2.39
20080218,-1.6,29.2,37.1,-1.55
20080219,0.3,32.5,55.1,0.27
20080220,2.8,37.1,52.4,2.83
20080221,4,39.2,37.3,3.98
20080222,6.2,43.2,62,6.25
20080223,-2.2,28.1,44.9,-2.15
20080224,-1.7,28.9,31.8,-1.7
20080225,-0.9,30.4,57.9,-0.91
20080226,-0.9,30.4,69.9,-0.92
20080227,0.8,33.5,43.7,0.82
20080228,2.8,37.1,51.8,2.84
20080229,4.8,40.6,61,4.78
20080301,3.1,37.5,43.1,3.08
20080302,2.6,36.6,60.3,2.57
20080303,3.2,37.7,59.1,3.19
20080304,2,35.5,65,1.97
20080305,2.7,36.8,53.9,2.68
20080306,4,39.3,61,4.05
20080307,4.4,39.8,45,4.36
20080308,5.2,41.4,52,5.24
20080309,5.8,42.5,63.8,5.84
20080310,6.3,43.3,68.2,6.27
20080311,10.8,51.4,58.2,10.75
20080312,12.3,54.1,53.5,12.25
20080313,10.3,50.5,66.6,10.26
20080314,8.5,47.4,62.5,8.54
20080315,8.3,46.9,52.3,8.28
20080316,7.3,45.2,55.5,7.33
20080317,8.6,47.5,43.2,8.61
20080318,12.1,53.8,34.1,12.1
20080319,11.4,52.5,40.5,11.4
20080320,11.3,52.4,19.1,11.32
20080321,13.1,55.6,23.7,13.12
20080322,12.7,54.8,33.8,12.65
20080323,7.9,46.2,90.3,7.87
20080324,6.7,44,71.3,6.69
20080325,4.4,40,70,4.43
20080326,6.3,43.4,63,6.31
20080327,7.1,44.8,61.8,7.11
20080328,7,44.7,53.3,7.04
20080329,6.2,43.2,81,6.21
20080330,7,44.7,76.2,7.04
20080331,7.9,46.3,59.8,7.94
20080401,8.7,47.7,52.6,8.74
20080402,7.8,46,69.5,7.79
20080403,8.6,47.5,49.8,8.62
20080404,10,49.9,45.2,9.96
20080405,12.7,54.9,52,12.7
20080406,14.9,58.7,38.5,14.85
20080407,12.9,55.3,67.2,12.92
20080408,16,60.7,49,15.97
20080409,13.7,56.7,44.3,13.71
20080410,15.3,59.5,48.5,15.26
20080411,14.3,57.8,47.5,14.33
20080412,13.8,56.8,55.5,13.76
20080413,13,55.4,59.3,13.02
20080414,13.3,55.9,45.9,13.3
20080415,15.3,59.6,42.4,15.35
20080416,18,64.3,41.9,17.96
20080417,18.6,65.5,39.2,18.6
20080418,18.4,65.1,44.8,18.37
20080419,20,67.9,38.4,19.97
20080420,20.5,68.9,28.2,20.49
20080421,19.9,67.7,22.9,19.86
20080422,17,62.6,43.5,17
20080423,10.9,51.5,76.5,10.85
20080424,9.4,48.9,40.7,9.4
20080425,12.6,54.6,53.4,12.58
20080426,10.1,50.1,74.3,10.07
20080427,10.4,50.7,62.7,10.38
20080428,12.8,55,48.8,12.79
20080429,15.4,59.6,61,15.35
20080430,18,64.3,65.9,17.96
20080501,19.9,67.9,64,19.94
20080502,20.1,68.2,63.3,20.14
20080503,21.1,70,56.3,21.11
20080504,18.7,65.6,65.8,18.65
20080505,16,60.7,50.3,15.97
20080506,16.8,62.2,34.6,16.78
20080507,15.8,60.4,49.2,15.8
20080508,18.2,64.8,59.4,18.21
20080509,18.7,65.7,31.3,18.71
20080510,15.9,60.6,33.9,15.9
20080511,15.8,60.5,41.3,15.84
20080512,16.2,61.1,41.9,16.17
20080513,12.5,54.5,60.5,12.5
20080514,12.9,55.3,55.3,12.93
20080515,14.3,57.7,55.7,14.25
20080516,15.7,60.3,49.3,15.7
20080517,17.4,63.3,43.6,17.4
20080518,13.8,56.8,76,13.75
20080519,13.2,55.7,69.1,13.17
20080520,14.6,58.2,56.2,14.58
20080521,16.6,61.9,62.5,16.63
20080522,20.2,68.3,67.7,20.17
20080523,21.6,70.8,67.4,21.58
20080524,22.9,73.3,62.8,22.94
20080525,21.4,70.5,68.9,21.38
20080526,18.4,65.1,73.8,18.38
20080527,21.4,70.5,60.3,21.4
20080528,18.7,65.7,90.8,18.7
20080529,22.1,71.8,72.3,22.13
20080530,18.5,65.2,64.7,18.46
20080531,17.6,63.8,53.8,17.65
20080601,21.2,70.2,42.4,21.25
20080602,19.3,66.7,67,19.25
20080603,18.7,65.6,75.1,18.68
20080604,17,62.5,72.6,16.97
20080605,15,58.9,84.9,14.96
20080606,16.6,61.9,77.1,16.6
20080607,18.9,65.9,73,18.86
20080608,19,66.1,77.3,18.96
20080609,20.7,69.3,72.7,20.74
20080610,22.7,72.9,67.2,22.7
20080611,24.4,75.9,52,24.4
20080612,23.7,74.6,53.1,23.68
20080613,21.5,70.7,75.9,21.48
20080614,23.9,75,64.2,23.88
20080615,22.6,72.7,53.6,22.6
20080616,22.5,72.5,40.2,22.51
20080617,23,73.4,52,22.98
20080618,19.5,67.1,91.7,19.52
20080619,20.2,68.3,81.3,20.16
20080620,24,75.1,68.3,23.96
20080621,24.5,76,62.9,24.47
20080622,22.8,73,64.1,22.76
20080623,22.7,72.9,51.2,22.7
20080624,23.3,74,48.8,23.35
20080625,23.6,74.5,57.5,23.62
20080626,23.5,74.2,59.8,23.46
20080627,23.4,74.2,64.7,23.43
20080628,22.9,73.2,70.2,22.9
20080629,22.2,71.9,70.1,22.19
20080630,22.4,72.4,65,22.44
20080701,24.5,76.2,66.3,24.53
20080702,22.6,72.7,79.8,22.64
20080703,22,71.5,83.8,21.95
20080704,24.1,75.4,81,24.11
20080705,24.4,75.9,83.3,24.4
20080706,25.6,78.1,82,25.63
20080707,24.6,76.4,86.9,24.64
20080708,27.5,81.5,72.5,29.99
20080709,27.6,81.7,66.5,29.57
20080710,26.3,79.4,67,26.35
20080711,26.9,80.3,65.5,28.28
20080712,24.5,76.1,83.7,24.5
20080713,25.8,78.5,77,25.84
20080714,27,80.6,71.4,28.98
20080715,28,82.5,68.2,30.49
20080716,25.1,77.1,81.3,25.08
20080717,25.2,77.3,71.6,25.17
20080718,26.1,78.9,68.3,26.05
20080719,24,75.2,87.3,23.98
20080720,24.6,76.2,90.8,24.57
20080721,23,73.4,84.4,23.02
20080722,24.5,76.1,76.9,24.53
20080723,24,75.3,82.3,24.03
20080724,22.4,72.3,93.9,22.37
20080725,23.3,74,87.1,23.34
20080726,22.1,71.8,90.3,22.1
20080727,25,76.9,79.2,24.95
20080728,26.8,80.3,72.8,28.79
20080729,27.9,82.2,70.3,30.5
20080730,26.2,79.1,78.5,26.16
20080731,26.5,79.8,78.8,26.53
20080801,27.7,81.9,72,30.35
20080802,26,78.9,85.8,26.03
20080803,25.5,77.9,79.8,25.51
20080804,25.3,77.6,68.2,25.32
20080805,26.2,79.2,67,26.22
20080806,27.7,81.8,66.5,29.63
20080807,28.7,83.7,58.7,30.4
20080808,29.9,85.8,56.6,31.97
20080809,28.3,83,66.3,30.76
20080810,29.9,85.8,61.2,32.87
20080811,28.7,83.7,63.2,31.02
20080812,25.4,77.7,83.3,25.41
20080813,27,80.7,78.8,29.7
20080814,27.3,81.2,73.5,29.76
20080815,25.9,78.6,76.9,25.9
20080816,21.7,71,79.9,21.67
20080817,23.9,75.1,66.8,23.93
20080818,23,73.5,85.3,23.03
20080819,23.9,75,71.2,23.91
20080820,23,73.4,72.1,23.02
20080821,23.3,74,53.6,23.32
20080822,18.2,64.8,86.4,18.22
20080823,21.4,70.4,80.6,21.36
20080824,23.4,74.2,67.6,23.43
20080825,24.3,75.8,71,24.32
20080826,24.2,75.5,57.6,24.15
20080827,23.8,74.8,60,23.77
20080828,24.5,76.1,63.7,24.49
20080829,25.2,77.3,66.9,25.18
20080830,25.7,78.2,55.9,25.69
20080831,25.1,77.2,54.7,25.09
20080901,20.2,68.3,86.5,20.16
20080902,21.7,71.1,74.8,21.7
20080903,23.1,73.5,69,23.08
20080904,23.9,74.9,63.3,23.86
20080905,22.7,72.9,67.5,22.71
20080906,24.1,75.3,63,24.06
20080907,25.1,77.1,66.9,25.07
20080908,25.6,78.1,63.3,25.61
20080909,24.9,76.9,62.9,24.93
20080910,24.3,75.7,68,24.25
20080911,22,71.6,79.2,22
20080912,24.1,75.3,62.9,24.08
20080913,23.3,74,59.5,23.33
20080914,24.3,75.7,60.6,24.25
20080915,25.1,77.2,60.9,25.13
20080916,24.5,76,59.5,24.46
20080917,25,77,49.8,25
20080918,25.4,77.8,50,25.44
20080919,25,77.1,51.8,25.03
20080920,22.1,71.9,73.5,22.14
20080921,23.2,73.7,67.7,23.18
20080922,22.6,72.7,69.2,22.6
20080923,21.7,71.1,83,21.73
20080924,21.5,70.7,78.1,21.5
20080925,16.6,61.9,80,16.62
20080926,14.8,58.7,43.8,14.82
20080927,14.6,58.2,36.9,14.56
20080928,15.4,59.7,51.3,15.37
20080929,17.4,63.4,52.1,17.45
20080930,17.5,63.6,62,17.53
20081001,19.5,67.2,61.6,19.53
20081002,20.1,68.1,62.4,20.06
20081003,19.6,67.2,74,19.55
20081004,19.7,67.4,62.9,19.69
20081005,20,67.9,57.6,19.96
20081006,18.4,65.1,63.3,18.37
20081007,17.1,62.8,62.8,17.1
20081008,17.6,63.7,65.1,17.58
20081009,18.4,65.2,59.9,18.43
20081010,18.3,65,60.9,18.31
20081011,14.6,58.2,38.9,14.55
20081012,14.3,57.7,50.4,14.28
20081013,15.2,59.4,61.6,15.23
20081014,16.2,61.1,65,16.15
20081015,16.5,61.7,74,16.52
20081016,17.9,64.2,72.7,17.88
20081017,18.8,65.9,66.7,18.81
20081018,19.7,67.5,61.4,19.72
20081019,18.6,65.4,65.8,18.57
20081020,18.6,65.5,61.4,18.62
20081021,18.8,65.8,56.6,18.75
20081022,17.1,62.7,70.3,17.08
20081023,16.6,61.9,85.1,16.61
20081024,11.2,52.1,53.6,11.18
20081025,11.1,52,68.3,11.13
20081026,12.4,54.4,46,12.43
20081027,10.4,50.8,50,10.42
20081028,10.5,50.9,55.9,10.48
20081029,12.1,53.8,51.1,12.11
20081030,11,51.7,45.6,10.97
20081031,10.8,51.4,81.7,10.79
20081101,10.7,51.3,71.4,10.71
20081102,12.9,55.2,58.3,12.88
20081103,11.2,52.2,50.7,11.24
20081104,8.9,48,29.8,8.91
20081105,10.9,51.7,46.8,10.92
20081106,15.4,59.8,69,15.42
20081107,12.2,54,65.1,12.2
20081108,11.8,53.2,47.7,11.79
20081109,10.2,50.3,68.7,10.19
20081110,9.8,49.6,59.1,9.75
20081111,10.5,50.9,50.6,10.48
20081112,9.9,49.8,55.3,9.91
20081113,10,50,60,9.98
20081114,11,51.7,63.1,10.95
20081115,10.7,51.3,72.7,10.71
20081116,8.3,46.9,61.7,8.28
20081117,3.5,38.3,50.1,3.53
20081118,-2.9,26.8,38.9,-2.91
20081119,-4.3,24.3,39.9,-4.27
20081120,0.1,32.2,69.3,0.1
20081121,4.3,39.8,48.7,4.32
20081122,4.7,40.4,59,4.66
20081123,6.9,44.4,67.8,6.91
20081124,8.3,46.9,57.8,8.25
20081125,6.8,44.2,60.3,6.8
20081126,7.3,45.2,59.9,7.35
20081127,5.9,42.6,80.8,5.89
20081128,6,42.8,71.5,6.02
20081129,4.1,39.3,54.7,4.07
20081130,3.1,37.6,49.8,3.12
20081201,7.6,45.6,58.3,7.56
20081202,8.7,47.7,61.3,8.72
20081203,6.7,44.1,43.6,6.74
20081204,6.1,43,68.8,6.09
20081205,-6.7,19.9,44,-6.75
20081206,-9.3,15.2,39,-9.34
20081207,-3.5,25.6,67.3,-3.54
20081208,4.7,40.5,80.3,4.73
20081209,7.8,46.1,73.9,7.84
20081210,9.4,48.9,73.7,9.4
20081211,4.3,39.7,61.3,4.26
20081212,4.8,40.7,61.3,4.82
20081213,1.9,35.4,57.4,1.9
20081214,-1.3,29.6,42.8,-1.33
20081215,2.2,36,46.8,2.23
20081216,3.6,38.5,51.7,3.61
20081217,6.7,44.1,68.1,6.73
20081218,-0.1,31.7,51.9,-0.14
20081219,1.2,34.1,56.8,1.17
20081220,1.8,35.3,61.6,1.84
20081221,-0.2,31.6,51.6,-0.23
20081222,-5,23,50.4,-5
20081223,-1.5,29.3,65.6,-1.48
20081224,2.3,36.1,68.1,2.28
20081225,-0.6,30.9,41.3,-0.63
20081226,-5.6,21.8,31.3,-5.64
20081227,-3.3,26,40.5,-3.32
20081228,0.3,32.6,55.9,0.33
20081229,1,33.8,66.8,1.03
20081230,-3.5,25.8,43.4,-3.47
20081231,-6.2,20.9,46.9,-6.18
20090101,-6.1,21,45.8,-6.13
20090102,-3,26.6,51.4,-3.02
20090103,-1.2,29.9,49.3,-1.16
20090104,0.4,32.8,43.7,0.44
20090105,-1.2,29.8,52.4,-1.2
20090106,-2,28.5,50.1,-1.96
20090107,-0.6,30.9,42.2,-0.61
20090108,-0.9,30.4,42.4,-0.88
20090109,-3.1,26.4,41.1,-3.1
20090110,-7.3,18.9,42.5,-7.27
20090111,-7.9,17.8,40.4,-7.91
20090112,-7.9,17.7,46.6,-7.93
20090113,-5.8,21.5,44.2,-5.85
20090114,-6,21.2,40.4,-6.01
20090115,-6.7,20,33,-6.69
20090116,-2.7,27.2,76.1,-2.65
20090117,-1.7,29,77.4,-1.65
20090118,2.5,36.4,72.9,2.47
20090119,0.7,33.2,49.9,0.65
20090120,2,35.6,30.9,2
20090121,3.7,38.6,52.2,3.67
20090122,4.3,39.7,60.5,4.26
20090123,-8.4,16.9,40.1,-8.38
20090124,-8.4,17,60.8,-8.35
20090125,-4.7,23.5,62.4,-4.72
20090126,-3.1,26.4,65.2,-3.1
20090127,-2.1,28.1,52.7,-2.14
20090128,1.4,34.5,43.4,1.39
20090129,3.2,37.7,37.3,3.17
20090130,5.6,42.1,44.3,5.61
20090131,6.3,43.3,50.6,6.27
20090201,5.3,41.6,51.5,5.31
20090202,5.2,41.3,70,5.16
20090203,6,42.7,68.1,5.97
20090204,4.4,39.9,66.4,4.37
20090205,4.4,39.9,69.8,4.41
20090206,3.3,37.9,70.5,3.28
20090207,2.8,37,79.6,2.76
20090208,2.6,36.7,60.7,2.62
20090209,4.8,40.6,47,4.76
20090210,4.4,39.8,69.2,4.35
20090211,5.9,42.5,70.3,5.85
20090212,6.1,43,60.3,6.09
20090213,10.9,51.6,81.9,10.88
20090214,3.7,38.6,73.8,3.68
20090215,-0.9,30.4,49.4,-0.92
20090216,-5.9,21.4,28.9,-5.9
20090217,-4.9,23.2,38.6,-4.9
20090218,-2.4,27.7,41.5,-2.4
20090219,0.5,32.9,47.6,0.48
20090220,-1.9,28.5,60.5,-1.93
20090221,-2.8,27,52.2,-2.76
20090222,3,37.4,60.3,3.02
20090223,5.6,42,54.5,5.58
20090224,7.8,46,67.1,7.8
20090225,3.4,38.1,49.8,3.39
20090226,2.1,35.7,34.8,2.05
20090227,3.7,38.7,36,3.74
20090228,5.1,41.2,32.8,5.13
20090301,3.7,38.7,30.1,3.72
20090302,3.1,37.5,36.4,3.05
20090303,2.9,37.1,75.7,2.86
20090304,3.6,38.4,66.3,3.56
20090305,5.2,41.4,68.8,5.2
20090306,2.1,35.7,55.8,2.05
20090307,1.4,34.5,49.4,1.37
20090308,4.8,40.6,45.5,4.78
20090309,5.9,42.7,59.5,5.95
20090310,3.6,38.4,34.4,3.56
20090311,4.2,39.6,31.4,4.23
20090312,8,46.3,31.5,7.97
20090313,3.2,37.8,72.6,3.24
20090314,-0.2,31.7,36,-0.15
20090315,4.5,40.1,59.8,4.49
20090316,8.8,47.8,74.1,8.79
20090317,11.4,52.5,59.5,11.4
20090318,16.1,61,71.5,16.13
20090319,14.7,58.4,82.7,14.68
20090320,12,53.6,48.7,12.01
20090321,14.3,57.7,50.7,14.3
20090322,10.7,51.3,71.8,10.7
20090323,4.6,40.3,43.1,4.62
20090324,2.1,35.7,41.4,2.07
20090325,2.1,35.7,48.6,2.05
20090326,4.8,40.6,63.4,4.75
20090327,3.6,38.5,35.4,3.63
20090328,4.4,39.8,38.1,4.35
20090329,6.5,43.7,39.3,6.48
20090330,7.1,44.9,44.5,7.15
20090331,6.2,43.2,51.2,6.23
20090401,5.8,42.4,49.8,5.8
20090402,7.5,45.5,47.3,7.49
20090403,8.1,46.5,55.7,8.07
20090404,8.6,47.5,67.5,8.6
20090405,9.8,49.6,68.4,9.76
20090406,10.6,51.2,56.4,10.64
20090407,13.9,57,46.6,13.88
20090408,16.1,61,38.3,16.13
20090409,17.4,63.4,36.6,17.43
20090410,17.3,63.2,37.5,17.34
20090411,18.3,65,32.3,18.31
20090412,16.8,62.3,37.3,16.82
20090413,15.8,60.5,49,15.85
20090414,16,60.9,51,16.03
20090415,10.4,50.7,78.7,10.36
20090416,10.7,51.2,66.9,10.67
20090417,11.9,53.5,44,11.92
20090418,14.1,57.4,32.8,14.09
20090419,18.2,64.8,28.2,18.22
20090420,14.4,57.8,75.2,14.36
20090421,9.7,49.4,82.4,9.69
20090422,9.9,49.9,62.5,9.93
20090423,12.2,53.9,54.9,12.19
20090424,13.4,56.1,71,13.41
20090425,9.1,48.4,86.6,9.1
20090426,8.5,47.3,68.3,8.5
20090427,11.1,52,67.8,11.09
20090428,13.1,55.6,59.6,13.13
20090429,15.4,59.7,45.9,15.4
20090430,15.6,60.1,34.3,15.63
20090501,17.1,62.7,42.9,17.05
20090502,15.7,60.3,72.6,15.72
20090503,16.8,62.2,69.8,16.75
20090504,14.7,58.5,70.5,14.74
20090505,17.4,63.2,67,17.35
20090506,22.2,72,44.3,22.2
20090507,21.6,70.8,29.7,21.57
